policy_id,product,segment,region,period,active_policies,earned_exposure_units
P01223,Commercial,SME,North,2026-09,1,1.0
P01224,Commercial,SME,North,2026-09,1,1.0
P01225,Commercial,SME,North,2026-09,1,1.0
P01226,Commercial,SME,North,2026-09,1,1.0
P01227,Commercial,SME,North,2026-09,1,1.0
P01228,Commercial,SME,North,2026-09,1,1.0
P01229,Commercial,SME,North,2026-09,1,1.0
P01230,Commercial,SME,North,2026-09,1,1.0
P01231,Commercial,SME,North,2026-09,1,1.0
P01232,Commercial,SME,North,2026-09,1,1.0
P01233,Commercial,SME,North,2026-09,1,1.0
P01234,Commercial,SME,North,2026-09,1,1.0
P01235,Commercial,SME,North,2026-09,1,1.0
P01236,Commercial,SME,North,2026-09,1,1.0
P01237,Commercial,SME,North,2026-09,1,1.0
P01238,Commercial,SME,North,2026-09,1,1.0
P01239,Commercial,SME,North,2026-09,1,1.0
P01240,Commercial,SME,North,2026-09,1,1.0
P01241,Commercial,SME,North,2026-09,1,1.0
P01242,Commercial,SME,North,2026-09,1,1.0
P01243,Commercial,SME,North,2026-09,1,1.0
P01244,Commercial,SME,North,2026-09,1,1.0
P01245,Commercial,SME,North,2026-09,1,1.0
P01246,Commercial,SME,North,2026-09,1,1.0
P01247,Commercial,SME,North,2026-09,1,1.0
P01248,Commercial,SME,North,2026-09,1,1.0
P01249,Commercial,SME,North,2026-09,1,1.0
P01250,Commercial,SME,North,2026-09,1,1.0
P01251,Commercial,SME,North,2026-09,1,1.0
P01252,Commercial,SME,North,2026-09,1,1.0
P01253,Commercial,SME,North,2026-09,1,1.0
P01254,Commercial,SME,North,2026-09,1,1.0
P01255,Commercial,SME,North,2026-09,1,1.0
P01256,Commercial,SME,North,2026-09,1,1.0
P01257,Commercial,SME,North,2026-09,1,1.0
P01258,Commercial,SME,North,2026-09,1,1.0
P01259,Commercial,SME,North,2026-09,1,1.0
P01260,Commercial,SME,North,2026-09,1,1.0
P01261,Commercial,SME,North,2026-09,1,1.0
P01262,Commercial,SME,North,2026-09,1,1.0
P01263,Commercial,SME,North,2026-09,1,1.0
P01264,Commercial,SME,North,2026-09,1,1.0
P01265,Commercial,SME,North,2026-09,1,1.0
P01266,Commercial,SME,North,2026-09,1,1.0
P01267,Commercial,SME,North,2026-09,1,1.0
P01268,Commercial,SME,North,2026-09,1,1.0
P01269,Commercial,SME,North,2026-09,1,1.0
P01270,Commercial,SME,North,2026-09,1,1.0
P01271,Commercial,SME,North,2026-09,1,1.0
P01272,Commercial,SME,North,2026-09,1,1.0
P01273,Commercial,SME,North,2026-09,1,1.0
P01274,Commercial,SME,North,2026-09,1,1.0
P01275,Commercial,SME,North,2026-09,1,1.0
P01276,Commercial,SME,North,2026-09,1,1.0
P01277,Commercial,SME,North,2026-09,1,1.0
P01278,Commercial,SME,North,2026-09,1,1.0
P01279,Commercial,SME,North,2026-09,1,1.0
P01280,Commercial,SME,North,2026-09,1,1.0
P01281,Commercial,SME,North,2026-09,1,1.0
P01282,Commercial,SME,North,2026-09,1,1.0
P01283,Commercial,SME,North,2026-09,1,1.0
P01284,Commercial,SME,North,2026-09,1,1.0
P01285,Commercial,SME,North,2026-09,1,1.0
P01286,Commercial,SME,North,2026-09,1,1.0
P01287,Commercial,SME,North,2026-09,1,1.0
P01288,Commercial,SME,North,2026-09,1,1.0
P01289,Commercial,SME,North,2026-09,1,1.0
P01290,Commercial,SME,North,2026-09,1,1.0
P01291,Commercial,SME,North,2026-09,1,1.0
P01292,Commercial,SME,North,2026-09,1,1.0
P01293,Commercial,SME,North,2026-09,1,1.0
P01294,Commercial,SME,North,2026-09,1,1.0
P01295,Commercial,SME,North,2026-09,1,1.0
P01296,Commercial,SME,North,2026-09,1,1.0
P01297,Commercial,SME,North,2026-09,1,1.0
P01298,Commercial,SME,North,2026-09,1,1.0
P01299,Commercial,SME,North,2026-09,1,1.0
P01300,Commercial,SME,North,2026-09,1,1.0
P01301,Commercial,SME,North,2026-09,1,1.0
P01302,Commercial,SME,North,2026-09,1,1.0
P01303,Commercial,SME,North,2026-09,1,1.0
P01304,Commercial,SME,North,2026-09,1,1.0
P01305,Commercial,SME,North,2026-09,1,1.0
P01306,Commercial,SME,North,2026-09,1,1.0
P01307,Commercial,SME,North,2026-09,1,1.0
P01308,Commercial,SME,North,2026-09,1,1.0
P01309,Commercial,SME,North,2026-09,1,1.0
P01310,Commercial,SME,North,2026-09,1,1.0
P01311,Commercial,SME,North,2026-09,1,1.0
P01312,Commercial,SME,North,2026-09,1,1.0
P01313,Commercial,SME,North,2026-09,1,1.0
P01314,Commercial,SME,North,2026-09,1,1.0
P01315,Commercial,SME,North,2026-09,1,1.0
P01316,Commercial,SME,North,2026-09,1,1.0
P01317,Commercial,SME,North,2026-09,1,1.0
P01318,Commercial,SME,North,2026-09,1,1.0
P01319,Commercial,SME,North,2026-09,1,1.0
P01320,Commercial,SME,North,2026-09,1,1.0
P01321,Commercial,SME,North,2026-09,1,1.0
P01322,Commercial,SME,North,2026-09,1,1.0
P01323,Commercial,SME,North,2026-09,1,1.0
P01324,Commercial,SME,North,2026-09,1,1.0
P01325,Commercial,SME,North,2026-09,1,1.0
P01326,Commercial,SME,North,2026-09,1,1.0
P01327,Commercial,SME,North,2026-09,1,1.0
P01328,Commercial,SME,North,2026-09,1,1.0
P01329,Commercial,SME,North,2026-09,1,1.0
P01330,Commercial,SME,North,2026-09,1,1.0
P01331,Commercial,SME,North,2026-09,1,1.0
P01332,Commercial,SME,North,2026-09,1,1.0
P01333,Commercial,SME,North,2026-09,1,1.0
P01334,Commercial,SME,North,2026-09,1,1.0
P01335,Commercial,SME,North,2026-09,1,1.0
P01336,Commercial,SME,North,2026-09,1,1.0
P01337,Commercial,SME,North,2026-09,1,1.0
P01338,Commercial,SME,North,2026-09,1,1.0
P01339,Commercial,SME,North,2026-09,1,1.0
P01340,Commercial,SME,North,2026-09,1,1.0
P01341,Commercial,SME,North,2026-09,1,1.0
P01342,Commercial,SME,North,2026-09,1,1.0
P01343,Commercial,SME,North,2026-09,1,1.0
P01344,Commercial,SME,North,2026-09,1,1.0
P01345,Commercial,SME,North,2026-09,1,1.0
P01346,Commercial,SME,North,2026-09,1,1.0
P01347,Commercial,SME,North,2026-09,1,1.0
P01348,Commercial,SME,North,2026-09,1,1.0
P01349,Commercial,SME,North,2026-09,1,1.0
P01350,Commercial,SME,North,2026-09,1,1.0
P01351,Commercial,SME,North,2026-09,1,1.0
P01352,Commercial,SME,North,2026-09,1,1.0
P01353,Commercial,SME,North,2026-09,1,1.0
P01354,Commercial,SME,North,2026-09,1,1.0
P01355,Commercial,SME,North,2026-09,1,1.0
P01356,Commercial,SME,North,2026-09,1,1.0
P01357,Commercial,SME,North,2026-09,1,1.0
P01358,Commercial,SME,North,2026-09,1,1.0
P01359,Commercial,SME,North,2026-09,1,1.0
P01360,Commercial,SME,North,2026-09,1,1.0
P01361,Commercial,SME,North,2026-09,1,1.0
P01362,Commercial,SME,North,2026-09,1,1.0
P01363,Commercial,SME,North,2026-09,1,1.0
P01364,Commercial,SME,North,2026-09,1,1.0
P01365,Commercial,SME,North,2026-09,1,1.0
P01366,Commercial,SME,North,2026-09,1,1.0
P01367,Commercial,SME,North,2026-09,1,1.0
P01368,Commercial,SME,North,2026-09,1,1.0
P01369,Commercial,SME,North,2026-09,1,1.0
P01370,Commercial,SME,North,2026-09,1,1.0
P01371,Commercial,SME,North,2026-09,1,1.0
P01372,Commercial,SME,North,2026-09,1,1.0
P01373,Commercial,SME,North,2026-09,1,1.0
P01374,Commercial,SME,North,2026-09,1,1.0
P01375,Commercial,SME,North,2026-09,1,1.0
P01376,Commercial,SME,North,2026-09,1,1.0
P01377,Commercial,SME,North,2026-09,1,1.0
P01378,Commercial,SME,North,2026-09,1,1.0
P01379,Commercial,SME,North,2026-09,1,1.0
P01380,Commercial,SME,North,2026-09,1,1.0
P01381,Commercial,SME,North,2026-09,1,1.0
P01382,Commercial,SME,North,2026-09,1,1.0
P01383,Commercial,SME,North,2026-09,1,1.0
P01384,Commercial,SME,North,2026-09,1,1.0
P01385,Commercial,SME,North,2026-09,1,1.0
P01386,Commercial,SME,North,2026-09,1,1.0
P01387,Commercial,SME,North,2026-09,1,1.0
P01388,Commercial,SME,North,2026-09,1,1.0
P01389,Commercial,SME,North,2026-09,1,1.0
P01390,Commercial,SME,North,2026-09,1,1.0
P01391,Commercial,SME,North,2026-09,1,1.0
P01392,Commercial,SME,North,2026-09,1,1.0
P01393,Commercial,SME,North,2026-09,1,1.0
P01394,Commercial,SME,North,2026-09,1,1.0
P01395,Commercial,SME,North,2026-09,1,1.0
P01396,Commercial,SME,North,2026-09,1,1.0
P01397,Commercial,SME,North,2026-09,1,1.0
P01398,Commercial,SME,North,2026-09,1,1.0
P01399,Commercial,SME,North,2026-09,1,1.0
P01400,Commercial,SME,North,2026-09,1,1.0
P01401,Commercial,SME,North,2026-09,1,1.0
P01402,Commercial,SME,North,2026-09,1,1.0
P01403,Commercial,SME,North,2026-09,1,1.0
P01404,Commercial,SME,North,2026-09,1,1.0
P01405,Commercial,SME,North,2026-09,1,1.0
P01406,Commercial,SME,North,2026-09,1,1.0
P01407,Commercial,SME,North,2026-09,1,1.0
P01408,Commercial,SME,North,2026-09,1,1.0
P01409,Commercial,SME,North,2026-09,1,1.0
P01410,Commercial,SME,North,2026-09,1,1.0
P01411,Commercial,SME,South,2026-09,1,1.0
P01412,Commercial,SME,South,2026-09,1,1.0
P01413,Commercial,SME,South,2026-09,1,1.0
P01414,Commercial,SME,South,2026-09,1,1.0
P01415,Commercial,SME,South,2026-09,1,1.0
P01416,Commercial,SME,South,2026-09,1,1.0
P01417,Commercial,SME,South,2026-09,1,1.0
P01418,Commercial,SME,South,2026-09,1,1.0
P01419,Commercial,SME,South,2026-09,1,1.0
P01420,Commercial,SME,South,2026-09,1,1.0
P01421,Commercial,SME,South,2026-09,1,1.0
P01422,Commercial,SME,South,2026-09,1,1.0
P01423,Commercial,SME,South,2026-09,1,1.0
P01424,Commercial,SME,South,2026-09,1,1.0
P01425,Commercial,SME,South,2026-09,1,1.0
P01426,Commercial,SME,South,2026-09,1,1.0
P01427,Commercial,SME,South,2026-09,1,1.0
P01428,Commercial,SME,South,2026-09,1,1.0
P01429,Commercial,SME,South,2026-09,1,1.0
P01430,Commercial,SME,South,2026-09,1,1.0
P01431,Commercial,SME,South,2026-09,1,1.0
P01432,Commercial,SME,South,2026-09,1,1.0
P01433,Commercial,SME,South,2026-09,1,1.0
P01434,Commercial,SME,South,2026-09,1,1.0
P01435,Commercial,SME,South,2026-09,1,1.0
P01436,Commercial,SME,South,2026-09,1,1.0
P01437,Commercial,SME,South,2026-09,1,1.0
P01438,Commercial,SME,South,2026-09,1,1.0
P01439,Commercial,SME,South,2026-09,1,1.0
P01440,Commercial,SME,South,2026-09,1,1.0
P01441,Commercial,SME,South,2026-09,1,1.0
P01442,Commercial,SME,South,2026-09,1,1.0
P01443,Commercial,SME,South,2026-09,1,1.0
P01444,Commercial,SME,South,2026-09,1,1.0
P01445,Commercial,SME,South,2026-09,1,1.0
P01446,Commercial,SME,South,2026-09,1,1.0
P01447,Commercial,SME,South,2026-09,1,1.0
P01448,Commercial,SME,South,2026-09,1,1.0
P01449,Commercial,SME,South,2026-09,1,1.0
P01450,Commercial,SME,South,2026-09,1,1.0
P01451,Commercial,SME,South,2026-09,1,1.0
P01452,Commercial,SME,South,2026-09,1,1.0
P01453,Commercial,SME,South,2026-09,1,1.0
P01454,Commercial,SME,South,2026-09,1,1.0
P01455,Commercial,SME,South,2026-09,1,1.0
P01456,Commercial,SME,South,2026-09,1,1.0
P01457,Commercial,SME,South,2026-09,1,1.0
P01458,Commercial,SME,South,2026-09,1,1.0
P01459,Commercial,SME,South,2026-09,1,1.0
P01460,Commercial,SME,South,2026-09,1,1.0
P01461,Commercial,SME,South,2026-09,1,1.0
P01462,Commercial,SME,South,2026-09,1,1.0
P01463,Commercial,SME,South,2026-09,1,1.0
P01464,Commercial,SME,South,2026-09,1,1.0
P01465,Commercial,SME,South,2026-09,1,1.0
P01466,Commercial,SME,South,2026-09,1,1.0
P01467,Commercial,SME,South,2026-09,1,1.0
P01468,Commercial,SME,South,2026-09,1,1.0
P01469,Commercial,SME,South,2026-09,1,1.0
P01470,Commercial,SME,South,2026-09,1,1.0
P01471,Commercial,SME,South,2026-09,1,1.0
P01472,Commercial,SME,South,2026-09,1,1.0
P01473,Commercial,SME,South,2026-09,1,1.0
P01474,Commercial,SME,South,2026-09,1,1.0
P01475,Commercial,SME,South,2026-09,1,1.0
P01476,Commercial,SME,South,2026-09,1,1.0
P01477,Commercial,SME,South,2026-09,1,1.0
P01478,Commercial,SME,South,2026-09,1,1.0
P01479,Commercial,SME,South,2026-09,1,1.0
P01480,Commercial,SME,South,2026-09,1,1.0
P01481,Commercial,SME,South,2026-09,1,1.0
P01482,Commercial,SME,South,2026-09,1,1.0
P01483,Commercial,SME,South,2026-09,1,1.0
P01484,Commercial,SME,South,2026-09,1,1.0
P01485,Commercial,SME,South,2026-09,1,1.0
P01486,Commercial,SME,South,2026-09,1,1.0
P01487,Commercial,SME,South,2026-09,1,1.0
P01488,Commercial,SME,South,2026-09,1,1.0
P01489,Commercial,SME,South,2026-09,1,1.0
P01490,Commercial,SME,South,2026-09,1,1.0
P01491,Commercial,SME,South,2026-09,1,1.0
P01492,Commercial,SME,South,2026-09,1,1.0
P01493,Commercial,SME,South,2026-09,1,1.0
P01494,Commercial,SME,South,2026-09,1,1.0
P01495,Commercial,SME,South,2026-09,1,1.0
P01496,Commercial,SME,South,2026-09,1,1.0
P01497,Commercial,SME,South,2026-09,1,1.0
P01498,Commercial,SME,South,2026-09,1,1.0
P01499,Commercial,SME,South,2026-09,1,1.0
P01500,Commercial,SME,South,2026-09,1,1.0
P01501,Commercial,SME,South,2026-09,1,1.0
P01502,Commercial,SME,South,2026-09,1,1.0
P01503,Commercial,SME,South,2026-09,1,1.0
P01504,Commercial,SME,South,2026-09,1,1.0
P01505,Commercial,SME,South,2026-09,1,1.0
P01506,Commercial,SME,South,2026-09,1,1.0
P01507,Commercial,SME,South,2026-09,1,1.0
P01508,Commercial,SME,South,2026-09,1,1.0
P01509,Commercial,SME,South,2026-09,1,1.0
P01510,Commercial,SME,South,2026-09,1,1.0
P01511,Commercial,SME,South,2026-09,1,1.0
P01512,Commercial,SME,South,2026-09,1,1.0
P01513,Commercial,SME,South,2026-09,1,1.0
P01514,Commercial,SME,South,2026-09,1,1.0
P01515,Commercial,SME,South,2026-09,1,1.0
P01516,Commercial,SME,South,2026-09,1,1.0
P01517,Commercial,SME,South,2026-09,1,1.0
P01518,Commercial,SME,South,2026-09,1,1.0
P01519,Commercial,SME,South,2026-09,1,1.0
P01520,Commercial,SME,South,2026-09,1,1.0
P01521,Commercial,SME,South,2026-09,1,1.0
P01522,Commercial,SME,South,2026-09,1,1.0
P01523,Commercial,SME,South,2026-09,1,1.0
P01524,Commercial,SME,South,2026-09,1,1.0
P01525,Commercial,SME,South,2026-09,1,1.0
P01526,Commercial,SME,South,2026-09,1,1.0
P01527,Commercial,SME,South,2026-09,1,1.0
P01528,Commercial,SME,South,2026-09,1,1.0
P01529,Commercial,SME,South,2026-09,1,1.0
P01530,Commercial,SME,South,2026-09,1,1.0
P01531,Commercial,SME,South,2026-09,1,1.0
P01532,Commercial,SME,South,2026-09,1,1.0
P01533,Commercial,SME,South,2026-09,1,1.0
P01534,Commercial,SME,South,2026-09,1,1.0
P01535,Commercial,SME,South,2026-09,1,1.0
P01536,Commercial,SME,South,2026-09,1,1.0
P01537,Commercial,SME,South,2026-09,1,1.0
P01538,Commercial,SME,South,2026-09,1,1.0
P01539,Commercial,SME,South,2026-09,1,1.0
P01540,Commercial,SME,South,2026-09,1,1.0
P01541,Commercial,SME,South,2026-09,1,1.0
P01542,Commercial,SME,South,2026-09,1,1.0
P01543,Commercial,SME,South,2026-09,1,1.0
P01544,Commercial,SME,South,2026-09,1,1.0
P01545,Commercial,SME,South,2026-09,1,1.0
P01546,Commercial,SME,South,2026-09,1,1.0
P01547,Commercial,SME,South,2026-09,1,1.0
P01548,Commercial,SME,South,2026-09,1,1.0
P01549,Commercial,SME,South,2026-09,1,1.0
P01550,Commercial,SME,South,2026-09,1,1.0
P01551,Commercial,SME,South,2026-09,1,1.0
P01552,Commercial,SME,South,2026-09,1,1.0
P01553,Commercial,SME,South,2026-09,1,1.0
P01554,Commercial,SME,South,2026-09,1,1.0
P01555,Commercial,SME,South,2026-09,1,1.0
P01556,Commercial,SME,South,2026-09,1,1.0
P01557,Commercial,SME,South,2026-09,1,1.0
P01558,Commercial,SME,South,2026-09,1,1.0
P01559,Commercial,SME,South,2026-09,1,1.0
P01560,Commercial,SME,South,2026-09,1,1.0
P01561,Commercial,SME,South,2026-09,1,1.0
P01562,Commercial,SME,South,2026-09,1,1.0
P01563,Commercial,SME,South,2026-09,1,1.0
P01564,Commercial,SME,South,2026-09,1,1.0
P01565,Commercial,SME,South,2026-09,1,1.0
P01566,Commercial,SME,South,2026-09,1,1.0
P01567,Commercial,SME,South,2026-09,1,1.0
P01568,Commercial,SME,South,2026-09,1,1.0
P01569,Commercial,SME,South,2026-09,1,1.0
P01570,Commercial,SME,South,2026-09,1,1.0
P01571,Commercial,SME,South,2026-09,1,1.0
P01572,Commercial,SME,South,2026-09,1,1.0
P01573,Commercial,SME,South,2026-09,1,1.0
P01574,Commercial,SME,South,2026-09,1,1.0
P01575,Commercial,SME,South,2026-09,1,1.0
P01576,Commercial,SME,South,2026-09,1,1.0
P01577,Commercial,SME,South,2026-09,1,1.0
P01578,Commercial,SME,South,2026-09,1,1.0
P01579,Commercial,SME,South,2026-09,1,1.0
P01580,Commercial,SME,South,2026-09,1,1.0
P01581,Commercial,SME,South,2026-09,1,1.0
P01582,Commercial,SME,South,2026-09,1,1.0
P01583,Commercial,SME,South,2026-09,1,1.0
P01584,Commercial,SME,South,2026-09,1,1.0
P01585,Commercial,SME,South,2026-09,1,1.0
P01586,Commercial,SME,South,2026-09,1,1.0
P01587,Commercial,SME,South,2026-09,1,1.0
P01588,Commercial,SME,South,2026-09,1,1.0
P01589,Commercial,SME,South,2026-09,1,1.0
P01590,Commercial,SME,South,2026-09,1,1.0
P01591,Commercial,SME,South,2026-09,1,1.0
P01592,Commercial,SME,South,2026-09,1,1.0
P01593,Commercial,SME,South,2026-09,1,1.0
P01594,Commercial,SME,South,2026-09,1,1.0
P01595,Commercial,SME,South,2026-09,1,1.0
P01596,Commercial,SME,South,2026-09,1,1.0
P01597,Commercial,SME,South,2026-09,1,1.0
P01598,Commercial,SME,South,2026-09,1,1.0
P01599,Commercial,SME,South,2026-09,1,1.0
P01600,Commercial,SME,South,2026-09,1,1.0
P01601,Commercial,SME,South,2026-09,1,1.0
P01602,Commercial,SME,South,2026-09,1,1.0
P01603,Commercial,SME,South,2026-09,1,1.0
P01604,Commercial,SME,South,2026-09,1,1.0
P01605,Commercial,SME,South,2026-09,1,1.0
P01606,Commercial,SME,South,2026-09,1,1.0
P01607,Commercial,SME,South,2026-09,1,1.0
P01608,Commercial,SME,South,2026-09,1,1.0
P01609,Commercial,SME,South,2026-09,1,1.0
P01610,Commercial,SME,South,2026-09,1,1.0
P01611,Commercial,SME,South,2026-09,1,1.0
P01612,Commercial,SME,South,2026-09,1,1.0
P01613,Commercial,SME,South,2026-09,1,1.0
P01614,Commercial,SME,South,2026-09,1,1.0
P01615,Commercial,SME,South,2026-09,1,1.0
P01616,Commercial,SME,South,2026-09,1,1.0
P01617,Commercial,SME,South,2026-09,1,1.0
P01618,Commercial,SME,South,2026-09,1,1.0
P01619,Commercial,SME,South,2026-09,1,1.0
P01620,Commercial,SME,South,2026-09,1,1.0
P01621,Commercial,SME,South,2026-09,1,1.0
P01622,Commercial,SME,South,2026-09,1,1.0
P01623,Commercial,SME,South,2026-09,1,1.0
P01624,Commercial,SME,South,2026-09,1,1.0
P01625,Commercial,SME,South,2026-09,1,1.0
P01626,Commercial,SME,South,2026-09,1,1.0
P01627,Commercial,SME,South,2026-09,1,1.0
P01628,Commercial,SME,South,2026-09,1,1.0
P01629,Commercial,SME,South,2026-09,1,1.0
P01630,Commercial,SME,South,2026-09,1,1.0
P01631,Commercial,SME,South,2026-09,1,1.0
P01632,Commercial,SME,South,2026-09,1,1.0
P01633,Commercial,SME,South,2026-09,1,1.0
P01634,Commercial,SME,South,2026-09,1,1.0
P01635,Commercial,SME,South,2026-09,1,1.0
P01636,Commercial,SME,South,2026-09,1,1.0
P01637,Commercial,SME,South,2026-09,1,1.0
P01638,Commercial,SME,South,2026-09,1,1.0
P01639,Commercial,SME,South,2026-09,1,1.0
P01640,Commercial,SME,South,2026-09,1,1.0
P01641,Commercial,SME,East,2026-09,1,1.0
P01642,Commercial,SME,East,2026-09,1,1.0
P01643,Commercial,SME,East,2026-09,1,1.0
P01644,Commercial,SME,East,2026-09,1,1.0
P01645,Commercial,SME,East,2026-09,1,1.0
P01646,Commercial,SME,East,2026-09,1,1.0
P01647,Commercial,SME,East,2026-09,1,1.0
P01648,Commercial,SME,East,2026-09,1,1.0
P01649,Commercial,SME,East,2026-09,1,1.0
P01650,Commercial,SME,East,2026-09,1,1.0
P01651,Commercial,SME,East,2026-09,1,1.0
P01652,Commercial,SME,East,2026-09,1,1.0
P01653,Commercial,SME,East,2026-09,1,1.0
P01654,Commercial,SME,East,2026-09,1,1.0
P01655,Commercial,SME,East,2026-09,1,1.0
P01656,Commercial,SME,East,2026-09,1,1.0
P01657,Commercial,SME,East,2026-09,1,1.0
P01658,Commercial,SME,East,2026-09,1,1.0
P01659,Commercial,SME,East,2026-09,1,1.0
P01660,Commercial,SME,East,2026-09,1,1.0
P01661,Commercial,SME,East,2026-09,1,1.0
P01662,Commercial,SME,East,2026-09,1,1.0
P01663,Commercial,SME,East,2026-09,1,1.0
P01664,Commercial,SME,East,2026-09,1,1.0
P01665,Commercial,SME,East,2026-09,1,1.0
P01666,Commercial,SME,East,2026-09,1,1.0
P01667,Commercial,SME,East,2026-09,1,1.0
P01668,Commercial,SME,East,2026-09,1,1.0
P01669,Commercial,SME,East,2026-09,1,1.0
P01670,Commercial,SME,East,2026-09,1,1.0
P01671,Commercial,SME,East,2026-09,1,1.0
P01672,Commercial,SME,East,2026-09,1,1.0
P01673,Commercial,SME,East,2026-09,1,1.0
P01674,Commercial,SME,East,2026-09,1,1.0
P01675,Commercial,SME,East,2026-09,1,1.0
P01676,Commercial,SME,East,2026-09,1,1.0
P01677,Commercial,SME,East,2026-09,1,1.0
P01678,Commercial,SME,East,2026-09,1,1.0
P01679,Commercial,SME,East,2026-09,1,1.0
P01680,Commercial,SME,East,2026-09,1,1.0
P01681,Commercial,SME,East,2026-09,1,1.0
P01682,Commercial,SME,East,2026-09,1,1.0
P01683,Commercial,SME,East,2026-09,1,1.0
P01684,Commercial,SME,East,2026-09,1,1.0
P01685,Commercial,SME,East,2026-09,1,1.0
P01686,Commercial,SME,East,2026-09,1,1.0
P01687,Commercial,SME,East,2026-09,1,1.0
P01688,Commercial,SME,East,2026-09,1,1.0
P01689,Commercial,SME,East,2026-09,1,1.0
P01690,Commercial,SME,East,2026-09,1,1.0
P01691,Commercial,SME,East,2026-09,1,1.0
P01692,Commercial,SME,East,2026-09,1,1.0
P01693,Commercial,SME,East,2026-09,1,1.0
P01694,Commercial,SME,East,2026-09,1,1.0
P01695,Commercial,SME,East,2026-09,1,1.0
P01696,Commercial,SME,East,2026-09,1,1.0
P01697,Commercial,SME,East,2026-09,1,1.0
P01698,Commercial,SME,East,2026-09,1,1.0
P01699,Commercial,SME,East,2026-09,1,1.0
P01700,Commercial,SME,East,2026-09,1,1.0
P01701,Commercial,SME,East,2026-09,1,1.0
P01702,Commercial,SME,East,2026-09,1,1.0
P01703,Commercial,SME,East,2026-09,1,1.0
P01704,Commercial,SME,East,2026-09,1,1.0
P01705,Commercial,SME,East,2026-09,1,1.0
P01706,Commercial,SME,East,2026-09,1,1.0
P01707,Commercial,SME,East,2026-09,1,1.0
P01708,Commercial,SME,East,2026-09,1,1.0
P01709,Commercial,SME,East,2026-09,1,1.0
P01710,Commercial,SME,East,2026-09,1,1.0
P01711,Commercial,SME,East,2026-09,1,1.0
P01712,Commercial,SME,East,2026-09,1,1.0
P01713,Commercial,SME,East,2026-09,1,1.0
P01714,Commercial,SME,East,2026-09,1,1.0
P01715,Commercial,SME,East,2026-09,1,1.0
P01716,Commercial,SME,East,2026-09,1,1.0
P01717,Commercial,SME,East,2026-09,1,1.0
P01718,Commercial,SME,East,2026-09,1,1.0
P01719,Commercial,SME,East,2026-09,1,1.0
P01720,Commercial,SME,East,2026-09,1,1.0
P01721,Commercial,SME,East,2026-09,1,1.0
P01722,Commercial,SME,East,2026-09,1,1.0
P01723,Commercial,SME,East,2026-09,1,1.0
P01724,Commercial,SME,East,2026-09,1,1.0
P01725,Commercial,SME,East,2026-09,1,1.0
P01726,Commercial,SME,East,2026-09,1,1.0
P01727,Commercial,SME,East,2026-09,1,1.0
P01728,Commercial,SME,East,2026-09,1,1.0
P01729,Commercial,SME,East,2026-09,1,1.0
P01730,Commercial,SME,East,2026-09,1,1.0
P01731,Commercial,SME,East,2026-09,1,1.0
P01732,Commercial,SME,East,2026-09,1,1.0
P01733,Commercial,SME,East,2026-09,1,1.0
P01734,Commercial,SME,East,2026-09,1,1.0
P01735,Commercial,SME,East,2026-09,1,1.0
P01736,Commercial,SME,East,2026-09,1,1.0
P01737,Commercial,SME,East,2026-09,1,1.0
P01738,Commercial,SME,East,2026-09,1,1.0
P01739,Commercial,SME,East,2026-09,1,1.0
P01740,Commercial,SME,East,2026-09,1,1.0
P01741,Commercial,SME,East,2026-09,1,1.0
P01742,Commercial,SME,East,2026-09,1,1.0
P01743,Commercial,SME,East,2026-09,1,1.0
P01744,Commercial,SME,East,2026-09,1,1.0
P01745,Commercial,SME,East,2026-09,1,1.0
P01746,Commercial,SME,East,2026-09,1,1.0
P01747,Commercial,SME,East,2026-09,1,1.0
P01748,Commercial,SME,East,2026-09,1,1.0
P01749,Commercial,SME,East,2026-09,1,1.0
P01750,Commercial,SME,East,2026-09,1,1.0
P01751,Commercial,SME,East,2026-09,1,1.0
P01752,Commercial,SME,East,2026-09,1,1.0
P01753,Commercial,SME,East,2026-09,1,1.0
P01754,Commercial,SME,East,2026-09,1,1.0
P01755,Commercial,SME,East,2026-09,1,1.0
P01756,Commercial,SME,East,2026-09,1,1.0
P01757,Commercial,SME,East,2026-09,1,1.0
P01758,Commercial,SME,East,2026-09,1,1.0
P01759,Commercial,SME,East,2026-09,1,1.0
P01760,Commercial,SME,East,2026-09,1,1.0
P01761,Commercial,SME,East,2026-09,1,1.0
P01762,Commercial,SME,East,2026-09,1,1.0
P01763,Commercial,SME,East,2026-09,1,1.0
P01764,Commercial,SME,East,2026-09,1,1.0
P01765,Commercial,SME,East,2026-09,1,1.0
P01766,Commercial,SME,East,2026-09,1,1.0
P01767,Commercial,SME,East,2026-09,1,1.0
P01768,Commercial,SME,East,2026-09,1,1.0
P01769,Commercial,SME,East,2026-09,1,1.0
P01770,Commercial,SME,East,2026-09,1,1.0
P01771,Commercial,SME,East,2026-09,1,1.0
P01772,Commercial,SME,East,2026-09,1,1.0
P01773,Commercial,SME,East,2026-09,1,1.0
P01774,Commercial,SME,East,2026-09,1,1.0
P01775,Commercial,SME,East,2026-09,1,1.0
P01776,Commercial,SME,East,2026-09,1,1.0
P01777,Commercial,SME,East,2026-09,1,1.0
P01778,Commercial,SME,East,2026-09,1,1.0
P01779,Commercial,SME,East,2026-09,1,1.0
P01780,Commercial,SME,East,2026-09,1,1.0
